ticker,sentiment_score,sentiment_label,price_date,close_price,next_day_close,next_day_pct_change,title,source
NFLX,0.07678952991452993,neutral,2026-04-24,92.44,91.37,-1.1575,Netflix Pitches ‘Buyback-and-Chill’ Strategy,Yahoo! Finance: NFLX News
NFLX,0.12798192034303144,positive,2026-04-24,92.44,91.37,-1.1575,"Could a $25,000 Investment in Netflix Still Offer Generational Wealth?",Yahoo! Finance: NFLX News
NFLX,0.08704283090646728,neutral,2026-04-24,92.44,91.37,-1.1575,1 Reason I'm Never Selling Netflix Stock,Yahoo! Finance: NFLX News
NFLX,0.18678090428090424,positive,2026-04-24,92.44,91.37,-1.1575,"A $25 Billion Buyback, Even Bigger Expectations: Netflix Faces Investor Doubts",Yahoo! Finance: NFLX News
NFLX,0.17451298701298704,positive,2026-04-27,91.37,92.27,0.985,Netflix Weighs Profit Discipline Against Growth In Sports Gaming Experiences,Yahoo! Finance: NFLX News
NFLX,0.1830823312489979,positive,2026-04-27,91.37,92.27,0.985,Netflix Co-Founder Reed Hastings Is Leaving the Company. What Does This Mean for the Stock?,Yahoo! Finance: NFLX News
NFLX,0.14775077303648734,positive,2026-04-27,91.37,92.27,0.985,Nvidia vs. Netflix: Wall Street Says This Large Tech Stock Will Make You Richer Over the Next 12 Months,Yahoo! Finance: NFLX News
NFLX,0.126657196969697,positive,2026-04-27,91.37,92.27,0.985,Netflix Co-Founder Sees Entertainment Resisting AI,Yahoo! Finance: NFLX News
NFLX,0.1429913893028647,positive,2026-04-27,91.37,92.27,0.985,Jim Cramer Doesn’t Believe It’s Over With Netflix (NFLX),Yahoo! Finance: NFLX News
NFLX,0.18705765865340332,positive,2026-04-27,91.37,92.27,0.985,A $25 Billion Reason to Buy Netflix Stock in April 2026,Yahoo! Finance: NFLX News
NFLX,0.18227881051410466,positive,2026-04-27,91.37,92.27,0.985,IAS Launches IAS Total TV Solutions Giving Marketers ‘Linear-like’ Transparency for Connected TV,Yahoo! Finance: DIS News
NFLX,0.13530844155844154,positive,2026-04-28,92.27,92.12,-0.1626,"Disney CEO Says ESPN Will Remain, Expands $30 Streaming App Strategy",Yahoo! Finance: DIS News
NFLX,0.17687710437710433,positive,2026-04-28,92.27,92.12,-0.1626,Is Spotify Stock's More Than 40% Decline a Buying Opportunity? Or Is the Stock Still Overvalued?,Yahoo! Finance: SPOT News
NFLX,0.10747795414462079,positive,2026-04-28,92.27,92.12,-0.1626,"I Want to Buy Netflix Stock, Just Not at This Price",Yahoo! Finance: NFLX News
NFLX,-0.3,negative,2026-04-28,92.27,92.12,-0.1626,Spotify Stock Falls As Subscriber Target Comes In Light After In-Line Q1,Yahoo! Finance: SPOT News
NFLX,0.14005376344086018,positive,2026-04-28,92.27,92.12,-0.1626,"Netflix, Inc. (NFLX): One of the Best Big Name Stocks to Buy",Yahoo! Finance: NFLX News
NFLX,0.2694805194805195,positive,2026-04-28,92.27,92.12,-0.1626,Spotify users give investors a new worry,Yahoo! Finance: SPOT News
NFLX,0.14314980158730162,positive,2026-04-28,92.27,92.12,-0.1626,Netflix (NASDAQ:NFLX) Posted Healthy Earnings But There Are Some Other Factors To Be Aware Of,Yahoo! Finance: NFLX News
NFLX,0.14144903581267212,positive,2026-04-28,92.27,92.12,-0.1626,25 Billion Reasons to Buy Netflix Stock Right Now,Yahoo! Finance: NFLX News
NFLX,0.19841122261576805,positive,2026-04-28,92.27,92.12,-0.1626,Netflix Stock Is Down 32%. Here's Why It's a Screaming Buy.,Yahoo! Finance: NFLX News
NFLX,0.09263149548863836,neutral,2026-04-28,92.27,92.12,-0.1626,Spotify Technology S.A. (SPOT): Stephen Mandel Likes This Streaming Company,Yahoo! Finance: SPOT News
NFLX,0.1636309523809524,positive,2026-04-28,92.27,92.12,-0.1626,Is Netflix (NFLX) One of the Best Fundamental Stocks to Invest in According to Billionaires?,Yahoo! Finance: NFLX News
NFLX,0.12063492063492064,positive,2026-04-28,92.27,92.12,-0.1626,Bernstein Reduces PT on Netflix (NFLX) on Near Term Margin Concerns,Yahoo! Finance: NFLX News
NFLX,0.21558441558441557,positive,2026-04-28,92.27,92.12,-0.1626,Disney holds onto ESPN as streaming strategy takes focus,Yahoo! Finance: DIS News
NVDA,0.14775077303648734,positive,2026-04-27,216.61,213.17,-1.5881,Nvidia vs. Netflix: Wall Street Says This Large Tech Stock Will Make You Richer Over the Next 12 Months,Yahoo! Finance: NFLX News
NVDA,0.13185631828488972,positive,2026-04-28,213.17,209.25,-1.8389,NVIDIA (NVDA) Powers New Pony AI Autonomous Driving System,Yahoo! Finance: NVDA News
NVDA,0.12791847041847046,positive,2026-04-28,213.17,209.25,-1.8389,"Exclusive-Big Chinese tech firms scramble to secure Huawei AI chips after DeepSeek V4 launch, sources say",Yahoo! Finance: BABA News
NVDA,0.0989038342609771,neutral,2026-04-28,213.17,209.25,-1.8389,"This Super Semiconductor Stock Is Obliterating Nvidia, AMD, and Broadcom in 2026",Yahoo! Finance: AAPL News
NVDA,0.17671957671957672,positive,2026-04-28,213.17,209.25,-1.8389,Lattice Wins BIG 2026 AI Excellence Award,Yahoo! Finance: NVDA News
NVDA,0.13202380952380952,positive,2026-04-28,213.17,209.25,-1.8389,Here’s Why Taiwan Semiconductor Manufacturing (TSM) Is One of the Best Fundamental Stocks to Invest in According to Billionaires,Yahoo! Finance: NVDA News
NVDA,0.07410417864963319,neutral,2026-04-28,213.17,209.25,-1.8389,"Aidoc Raises $150 Million Series E Led by Goldman Sachs to Scale Clinical AI for Earlier, Safer Diagnoses",Yahoo! Finance: GS News
NVDA,0.21900056465273857,positive,2026-04-28,213.17,209.25,-1.8389,Google to sell TPU chips to 'select' customers in latest shot at Nvidia,Yahoo! Finance: GOOGL News
NVDA,0.1493827160493827,positive,2026-04-28,213.17,209.25,-1.8389,Don’t Call It a Laggard: Why NVIDIA Is Up 20% in April,Yahoo! Finance: AMD News
NVDA,-0.10158730158730159,negative,2026-04-28,213.17,209.25,-1.8389,"Nvidia, AMD Slip. Why Chip Stocks Are on Edge Ahead of Big Tech Earnings.",Yahoo! Finance: AMD News
NVDA,-0.02067099567099567,neutral,2026-04-28,213.17,209.25,-1.8389,NVIDIA Sets Conference Call for First-Quarter Financial Results,Yahoo! Finance: NVDA News
NVDA,0.1433862433862434,positive,2026-04-28,213.17,209.25,-1.8389,"Stock Market Today, April 29: Advanced Micro Devices Rises After Analyst Upgrade Points to Data Center GPU Demand Ahead of Earnings",Yahoo! Finance: NVDA News
NVDA,0.1263888888888889,positive,2026-04-28,213.17,209.25,-1.8389,"Nvidia Could Generate More Cash Than Apple, Microsoft Combined — BofA Says It's Time To Pay Shareholders",Yahoo! Finance: AAPL News
TSLA,0.10143644234553327,positive,2026-04-28,376.02,372.8,-0.8563,MDB Pilots Tesla Semi in Port Drayage Operations,Yahoo! Finance: TSLA News
TSLA,0.0,neutral,2026-04-28,376.02,372.8,-0.8563,Tesla Stock Falls. Elon Musk Talks Up ‘Special’ Optimus 3 Robot.,Yahoo! Finance: TSLA News
TSLA,0.09369721808246396,neutral,2026-04-28,376.02,372.8,-0.8563,Inside SpaceX's IPO: Musk's most ambitious plan yet,Yahoo! Finance: PYPL News
TSLA,0.1,neutral,2026-04-28,376.02,372.8,-0.8563,Opinion: Tesla Is the Priciest Bargain Stock on the Market,Yahoo! Finance: TSLA News
TSLA,0.04230456741326307,neutral,2026-04-28,376.02,372.8,-0.8563,Tesla Eyes Model Y L U.S. Launch as Stock Slips,Yahoo! Finance: TSLA News
TSLA,0.0921953914141414,neutral,2026-04-28,376.02,372.8,-0.8563,This Week In Electric Vehicles - Aftermarket Boom Driven By Aging Fleet And Innovative Services,Yahoo! Finance: TSLA News
TSLA,0.027083333333333327,neutral,2026-04-28,376.02,372.8,-0.8563,4 Reasons Why SpaceX’s First Trading Day Might Be Hard to Sit Out,Yahoo! Finance: TSLA News
TSLA,0.17777777777777778,positive,2026-04-28,376.02,372.8,-0.8563,GM unveils plan to take on key Tesla tech,Yahoo! Finance: TSLA News
TSLA,0.10397615864527632,positive,2026-04-28,376.02,372.8,-0.8563,"Which Matters Most for Tesla Stock: The Cybercab, the Semi, or Megapack 3?",Yahoo! Finance: TSLA News
TSLA,-0.5,negative,2026-04-28,376.02,372.8,-0.8563,Market Chatter: SpaceX's Starlink Revenue Per User Falls as Customers Quadrupled,Yahoo! Finance: TSLA News
